anio,departamento/sede,tipo,valor
2018,LA MATANZA,Total Resueltas,2973
2018,LA PLATA,Total Resueltas,6904
2018,LOMAS DE ZAMORA,Total Resueltas,4535
2018,LOMAS DE ZAMORA Sede AVELLANEDA,Total Resueltas,1511
2018,LOMAS DE ZAMORA Sede LANUS,Total Resueltas,1742
2018,MAR DEL PLATA,Total Resueltas,4337
2018,MERCEDES,Total Resueltas,835
2018,MERCEDES Sede BRAGADO,Total Resueltas,629
2018,MORENO-GRAL.RODRIGUEZ,Total Resueltas,656
2018,MORON,Total Resueltas,2401
2018,NECOCHEA,Total Resueltas,296
2018,PERGAMINO,Total Resueltas,749
2018,QUILMES,Total Resueltas,3859
2018,QUILMES Sede FLORENCIO VARELA,Total Resueltas,398
2018,SAN ISIDRO,Total Resueltas,6810
2018,SAN ISIDRO Sede PILAR,Total Resueltas,1230
2018,SAN MARTIN,Total Resueltas,2784
2018,SAN MARTIN Sede SAN MIGUEL,Total Resueltas,1523
2018,SAN NICOLAS,Total Resueltas,2707
2018,TRENQUE LAUQUEN,Total Resueltas,390
2018,ZARATE-CAMPANA Sede CAMPANA,Total Resueltas,1500
2018,ZARATE-CAMPANA Sede ZARATE,Total Resueltas,1559
2019,AZUL,Ingresadas,428
2019,AZUL Sede OLAVARRIA,Ingresadas,606
2019,AZUL Sede TANDIL,Ingresadas,732
2019,BAHIA BLANCA,Ingresadas,1575
2019,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,311
2019,DOLORES,Ingresadas,1705
2019,JUNIN,Ingresadas,1093
2019,LA MATANZA,Ingresadas,3806
2019,LA PLATA,Ingresadas,8173
2019,LOMAS DE ZAMORA,Ingresadas,5010
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Ingresadas,1256
2019,LOMAS DE ZAMORA Sede LANUS,Ingresadas,2357
2019,MAR DEL PLATA,Ingresadas,5179
2019,MERCEDES,Ingresadas,1198
2019,MERCEDES Sede BRAGADO,Ingresadas,566
2019,MORENO-GRAL.RODRIGUEZ,Ingresadas,1336
2019,MORON,Ingresadas,3685
2019,NECOCHEA,Ingresadas,318
2019,PERGAMINO,Ingresadas,798
2019,QUILMES,Ingresadas,4284
2019,QUILMES Sede FLORENCIO VARELA,Ingresadas,803
2019,SAN ISIDRO,Ingresadas,8331
2019,SAN ISIDRO Sede PILAR,Ingresadas,1793
2019,SAN MARTIN,Ingresadas,3438
2019,SAN MARTIN Sede SAN MIGUEL,Ingresadas,2051
2019,SAN NICOLAS,Ingresadas,2511
2019,TRENQUE LAUQUEN,Ingresadas,486
2019,ZARATE-CAMPANA,Ingresadas,2537
2019,AZUL,Sentencia,65
2019,AZUL Sede OLAVARRIA,Sentencia,157
2019,AZUL Sede TANDIL,Sentencia,146
2019,BAHIA BLANCA,Sentencia,226
2019,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,82
2019,DOLORES,Sentencia,150
2019,JUNIN,Sentencia,374
2019,LA MATANZA,Sentencia,313
2019,LA PLATA,Sentencia,1561
2019,LOMAS DE ZAMORA,Sentencia,906
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Sentencia,185
2019,LOMAS DE ZAMORA Sede LANUS,Sentencia,159
2019,MAR DEL PLATA,Sentencia,432
2019,MERCEDES,Sentencia,175
2019,MERCEDES Sede BRAGADO,Sentencia,96
2019,MORENO-GRAL.RODRIGUEZ,Sentencia,82
2019,MORON,Sentencia,453
2019,NECOCHEA,Sentencia,50
2019,PERGAMINO,Sentencia,141
2019,QUILMES,Sentencia,483
2019,QUILMES Sede FLORENCIO VARELA,Sentencia,122
2019,SAN ISIDRO,Sentencia,709
2019,SAN ISIDRO Sede PILAR,Sentencia,130
2019,SAN MARTIN,Sentencia,313
2019,SAN MARTIN Sede SAN MIGUEL,Sentencia,152
2019,SAN NICOLAS,Sentencia,243
2019,TRENQUE LAUQUEN,Sentencia,95
2019,ZARATE-CAMPANA,Sentencia,380
2019,AZUL,Conciliación,251
2019,AZUL Sede OLAVARRIA,Conciliación,284
2019,AZUL Sede TANDIL,Conciliación,400
2019,BAHIA BLANCA,Conciliación,934
2019,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,36
2019,DOLORES,Conciliación,1082
2019,JUNIN,Conciliación,596
2019,LA MATANZA,Conciliación,1552
2019,LA PLATA,Conciliación,4224
2019,LOMAS DE ZAMORA,Conciliación,2417
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Conciliación,750
2019,LOMAS DE ZAMORA Sede LANUS,Conciliación,1054
2019,MAR DEL PLATA,Conciliación,2189
2019,MERCEDES,Conciliación,501
2019,MERCEDES Sede BRAGADO,Conciliación,212
2019,MORENO-GRAL.RODRIGUEZ,Conciliación,410
2019,MORON,Conciliación,1545
2019,NECOCHEA,Conciliación,249
2019,PERGAMINO,Conciliación,583
2019,QUILMES,Conciliación,1500
2019,QUILMES Sede FLORENCIO VARELA,Conciliación,208
2019,SAN ISIDRO,Conciliación,4048
2019,SAN ISIDRO Sede PILAR,Conciliación,954
2019,SAN MARTIN,Conciliación,1220
2019,SAN MARTIN Sede SAN MIGUEL,Conciliación,806
2019,SAN NICOLAS,Conciliación,2325
2019,TRENQUE LAUQUEN,Conciliación,334
2019,ZARATE-CAMPANA,Conciliación,1849
2019,AZUL,Allanamiento,0
2019,AZUL Sede OLAVARRIA,Allanamiento,0
2019,AZUL Sede TANDIL,Allanamiento,1
2019,BAHIA BLANCA,Allanamiento,0
2019,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,0
2019,DOLORES,Allanamiento,4
2019,JUNIN,Allanamiento,6
2019,LA MATANZA,Allanamiento,1
2019,LA PLATA,Allanamiento,3
2019,LOMAS DE ZAMORA,Allanamiento,11
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Allanamiento,0
2019,LOMAS DE ZAMORA Sede LANUS,Allanamiento,1
2019,MAR DEL PLATA,Allanamiento,6
2019,MERCEDES,Allanamiento,1
2019,MERCEDES Sede BRAGADO,Allanamiento,0
2019,MORENO-GRAL.RODRIGUEZ,Allanamiento,3
2019,MORON,Allanamiento,2
2019,NECOCHEA,Allanamiento,0
2019,PERGAMINO,Allanamiento,0
2019,QUILMES,Allanamiento,3
2019,QUILMES Sede FLORENCIO VARELA,Allanamiento,0
2019,SAN ISIDRO,Allanamiento,0
2019,SAN ISIDRO Sede PILAR,Allanamiento,1
2019,SAN MARTIN,Allanamiento,2
2019,SAN MARTIN Sede SAN MIGUEL,Allanamiento,1
2019,SAN NICOLAS,Allanamiento,0
2019,TRENQUE LAUQUEN,Allanamiento,1
2019,ZARATE-CAMPANA,Allanamiento,2
2019,AZUL,Transacción,0
2019,AZUL Sede OLAVARRIA,Transacción,0
2019,AZUL Sede TANDIL,Transacción,0
2019,BAHIA BLANCA,Transacción,0
2019,BAHIA BLANCA Sede TRES ARROYOS,Transacción,91
2019,DOLORES,Transacción,0
2019,JUNIN,Transacción,0
2019,LA MATANZA,Transacción,0
2019,LA PLATA,Transacción,178
2019,LOMAS DE ZAMORA,Transacción,718
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Transacción,113
2019,LOMAS DE ZAMORA Sede LANUS,Transacción,0
2019,MAR DEL PLATA,Transacción,1600
2019,MERCEDES,Transacción,0
2019,MERCEDES Sede BRAGADO,Transacción,206
2019,MORENO-GRAL.RODRIGUEZ,Transacción,0
2019,MORON,Transacción,1
2019,NECOCHEA,Transacción,0
2019,PERGAMINO,Transacción,0
2019,QUILMES,Transacción,814
2019,QUILMES Sede FLORENCIO VARELA,Transacción,116
2019,SAN ISIDRO,Transacción,1335
2019,SAN ISIDRO Sede PILAR,Transacción,0
2019,SAN MARTIN,Transacción,417
2019,SAN MARTIN Sede SAN MIGUEL,Transacción,33
2019,SAN NICOLAS,Transacción,0
2019,TRENQUE LAUQUEN,Transacción,0
2019,ZARATE-CAMPANA,Transacción,0
2019,AZUL,Caducidad,2
2019,AZUL Sede OLAVARRIA,Caducidad,4
2019,AZUL Sede TANDIL,Caducidad,0
2019,BAHIA BLANCA,Caducidad,6
2019,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,7
2019,DOLORES,Caducidad,142
2019,JUNIN,Caducidad,35
2019,LA MATANZA,Caducidad,367
2019,LA PLATA,Caducidad,42
2019,LOMAS DE ZAMORA,Caducidad,291
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Caducidad,255
2019,LOMAS DE ZAMORA Sede LANUS,Caducidad,109
2019,MAR DEL PLATA,Caducidad,5
2019,MERCEDES,Caducidad,83
2019,MERCEDES Sede BRAGADO,Caducidad,58
2019,MORENO-GRAL.RODRIGUEZ,Caducidad,37
2019,MORON,Caducidad,344
2019,NECOCHEA,Caducidad,2
2019,PERGAMINO,Caducidad,8
2019,QUILMES,Caducidad,376
2019,QUILMES Sede FLORENCIO VARELA,Caducidad,32
2019,SAN ISIDRO,Caducidad,593
2019,SAN ISIDRO Sede PILAR,Caducidad,65
2019,SAN MARTIN,Caducidad,333
2019,SAN MARTIN Sede SAN MIGUEL,Caducidad,42
2019,SAN NICOLAS,Caducidad,17
2019,TRENQUE LAUQUEN,Caducidad,99
2019,ZARATE-CAMPANA,Caducidad,436
2019,AZUL,Desistimiento,4
2019,AZUL Sede OLAVARRIA,Desistimiento,6
2019,AZUL Sede TANDIL,Desistimiento,5
2019,BAHIA BLANCA,Desistimiento,4
2019,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,1
2019,DOLORES,Desistimiento,5
2019,JUNIN,Desistimiento,46
2019,LA MATANZA,Desistimiento,38
2019,LA PLATA,Desistimiento,68
2019,LOMAS DE ZAMORA,Desistimiento,104
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Desistimiento,22
2019,LOMAS DE ZAMORA Sede LANUS,Desistimiento,20
2019,MAR DEL PLATA,Desistimiento,27
2019,MERCEDES,Desistimiento,18
2019,MERCEDES Sede BRAGADO,Desistimiento,13
2019,MORENO-GRAL.RODRIGUEZ,Desistimiento,22
2019,MORON,Desistimiento,40
2019,NECOCHEA,Desistimiento,3
2019,PERGAMINO,Desistimiento,0
2019,QUILMES,Desistimiento,84
2019,QUILMES Sede FLORENCIO VARELA,Desistimiento,8
2019,SAN ISIDRO,Desistimiento,67
2019,SAN ISIDRO Sede PILAR,Desistimiento,9
2019,SAN MARTIN,Desistimiento,41
2019,SAN MARTIN Sede SAN MIGUEL,Desistimiento,28
2019,SAN NICOLAS,Desistimiento,8
2019,TRENQUE LAUQUEN,Desistimiento,16
2019,ZARATE-CAMPANA,Desistimiento,43
2019,AZUL,Interlocutorios,0
2019,AZUL Sede OLAVARRIA,Interlocutorios,4
2019,AZUL Sede TANDIL,Interlocutorios,10
2019,BAHIA BLANCA,Interlocutorios,1
2019,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,12
2019,DOLORES,Interlocutorios,13
2019,JUNIN,Interlocutorios,63
2019,LA MATANZA,Interlocutorios,31
2019,LA PLATA,Interlocutorios,14
2019,LOMAS DE ZAMORA,Interlocutorios,3
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Interlocutorios,59
2019,LOMAS DE ZAMORA Sede LANUS,Interlocutorios,302
2019,MAR DEL PLATA,Interlocutorios,20
2019,MERCEDES,Interlocutorios,45
2019,MERCEDES Sede BRAGADO,Interlocutorios,74
2019,MORENO-GRAL.RODRIGUEZ,Interlocutorios,41
2019,MORON,Interlocutorios,114
2019,NECOCHEA,Interlocutorios,4
2019,PERGAMINO,Interlocutorios,0
2019,QUILMES,Interlocutorios,7
2019,QUILMES Sede FLORENCIO VARELA,Interlocutorios,1
2019,SAN ISIDRO,Interlocutorios,15
2019,SAN ISIDRO Sede PILAR,Interlocutorios,13
2019,SAN MARTIN,Interlocutorios,199
2019,SAN MARTIN Sede SAN MIGUEL,Interlocutorios,11
2019,SAN NICOLAS,Interlocutorios,77
2019,TRENQUE LAUQUEN,Interlocutorios,0
2019,ZARATE-CAMPANA,Interlocutorios,32
2019,AZUL,Incompetencia,13
2019,AZUL Sede OLAVARRIA,Incompetencia,24
2019,AZUL Sede TANDIL,Incompetencia,10
2019,BAHIA BLANCA,Incompetencia,12
2019,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,1
2019,DOLORES,Incompetencia,16
2019,JUNIN,Incompetencia,13
2019,LA MATANZA,Incompetencia,132
2019,LA PLATA,Incompetencia,521
2019,LOMAS DE ZAMORA,Incompetencia,145
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Incompetencia,14
2019,LOMAS DE ZAMORA Sede LANUS,Incompetencia,171
2019,MAR DEL PLATA,Incompetencia,37
2019,MERCEDES,Incompetencia,16
2019,MERCEDES Sede BRAGADO,Incompetencia,3
2019,MORENO-GRAL.RODRIGUEZ,Incompetencia,34
2019,MORON,Incompetencia,106
2019,NECOCHEA,Incompetencia,9
2019,PERGAMINO,Incompetencia,0
2019,QUILMES,Incompetencia,270
2019,QUILMES Sede FLORENCIO VARELA,Incompetencia,15
2019,SAN ISIDRO,Incompetencia,191
2019,SAN ISIDRO Sede PILAR,Incompetencia,34
2019,SAN MARTIN,Incompetencia,148
2019,SAN MARTIN Sede SAN MIGUEL,Incompetencia,36
2019,SAN NICOLAS,Incompetencia,5
2019,TRENQUE LAUQUEN,Incompetencia,6
2019,ZARATE-CAMPANA,Incompetencia,75
2019,AZUL,Total Resueltas,335
2019,AZUL Sede OLAVARRIA,Total Resueltas,479
2019,AZUL Sede TANDIL,Total Resueltas,572
2019,BAHIA BLANCA,Total Resueltas,1183
2019,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,230
2019,DOLORES,Total Resueltas,1412
2019,JUNIN,Total Resueltas,1133
2019,LA MATANZA,Total Resueltas,2434
2019,LA PLATA,Total Resueltas,6611
2019,LOMAS DE ZAMORA,Total Resueltas,4595
2019,LOMAS DE ZAMORA Sede AVELLANEDA,Total Resueltas,1398
2019,LOMAS DE ZAMORA Sede LANUS,Total Resueltas,1816
2019,MAR DEL PLATA,Total Resueltas,4316
2019,MERCEDES,Total Resueltas,839
2019,MERCEDES Sede BRAGADO,Total Resueltas,662
2019,MORENO-GRAL.RODRIGUEZ,Total Resueltas,629
2019,MORON,Total Resueltas,2605
2019,NECOCHEA,Total Resueltas,317
2019,PERGAMINO,Total Resueltas,732
2019,QUILMES,Total Resueltas,3537
2019,QUILMES Sede FLORENCIO VARELA,Total Resueltas,502
2019,SAN ISIDRO,Total Resueltas,6958
2019,SAN ISIDRO Sede PILAR,Total Resueltas,1206
2019,SAN MARTIN,Total Resueltas,2673
2019,SAN MARTIN Sede SAN MIGUEL,Total Resueltas,1109
2019,SAN NICOLAS,Total Resueltas,2675
2019,TRENQUE LAUQUEN,Total Resueltas,551
2019,ZARATE-CAMPANA,Total Resueltas,2817
2020,AVELLANEDA-LANUS,Ingresadas,330
2020,AZUL,Ingresadas,439
2020,AZUL Sede OLAVARRIA,Ingresadas,515
2020,AZUL Sede TANDIL,Ingresadas,629
2020,BAHIA BLANCA,Ingresadas,1545
2020,BAHIA BLANCA Sede TRES ARROYOS,Ingresadas,259
2020,DOLORES,Ingresadas,1372
2020,JUNIN,Ingresadas,987
2020,LA MATANZA,Ingresadas,3495
2020,LA PLATA,Ingresadas,6232
2020,LOMAS DE ZAMORA,Ingresadas,4911
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Ingresadas,1095
2020,LOMAS DE ZAMORA Sede LANUS,Ingresadas,2164
2020,MAR DEL PLATA,Ingresadas,5048
2020,MERCEDES,Ingresadas,1089
2020,MERCEDES Sede BRAGADO,Ingresadas,554
2020,MORENO-GRAL.RODRIGUEZ,Ingresadas,1234
2020,MORON,Ingresadas,3563
2020,NECOCHEA,Ingresadas,291
2020,PERGAMINO,Ingresadas,687
2020,QUILMES,Ingresadas,3700
2020,QUILMES Sede FLORENCIO VARELA,Ingresadas,593
2020,SAN ISIDRO,Ingresadas,6435
2020,SAN ISIDRO Sede PILAR,Ingresadas,1486
2020,SAN MARTIN,Ingresadas,3355
2020,SAN MARTIN Sede SAN MIGUEL,Ingresadas,1530
2020,SAN NICOLAS,Ingresadas,1270
2020,TRENQUE LAUQUEN,Ingresadas,503
2020,ZARATE-CAMPANA,Ingresadas,2049
2020,AVELLANEDA-LANUS,Sentencia,16
2020,AZUL,Sentencia,11
2020,AZUL Sede OLAVARRIA,Sentencia,80
2020,AZUL Sede TANDIL,Sentencia,104
2020,BAHIA BLANCA,Sentencia,166
2020,BAHIA BLANCA Sede TRES ARROYOS,Sentencia,36
2020,DOLORES,Sentencia,48
2020,JUNIN,Sentencia,242
2020,LA MATANZA,Sentencia,98
2020,LA PLATA,Sentencia,1243
2020,LOMAS DE ZAMORA,Sentencia,323
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Sentencia,66
2020,LOMAS DE ZAMORA Sede LANUS,Sentencia,56
2020,MAR DEL PLATA,Sentencia,187
2020,MERCEDES,Sentencia,104
2020,MERCEDES Sede BRAGADO,Sentencia,56
2020,MORENO-GRAL.RODRIGUEZ,Sentencia,31
2020,MORON,Sentencia,161
2020,NECOCHEA,Sentencia,38
2020,PERGAMINO,Sentencia,107
2020,QUILMES,Sentencia,263
2020,QUILMES Sede FLORENCIO VARELA,Sentencia,51
2020,SAN ISIDRO,Sentencia,401
2020,SAN ISIDRO Sede PILAR,Sentencia,54
2020,SAN MARTIN,Sentencia,138
2020,SAN MARTIN Sede SAN MIGUEL,Sentencia,63
2020,SAN NICOLAS,Sentencia,224
2020,TRENQUE LAUQUEN,Sentencia,44
2020,ZARATE-CAMPANA,Sentencia,123
2020,AVELLANEDA-LANUS,Conciliación,102
2020,AZUL,Conciliación,189
2020,AZUL Sede OLAVARRIA,Conciliación,183
2020,AZUL Sede TANDIL,Conciliación,275
2020,BAHIA BLANCA,Conciliación,693
2020,BAHIA BLANCA Sede TRES ARROYOS,Conciliación,16
2020,DOLORES,Conciliación,593
2020,JUNIN,Conciliación,423
2020,LA MATANZA,Conciliación,850
2020,LA PLATA,Conciliación,2342
2020,LOMAS DE ZAMORA,Conciliación,865
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Conciliación,232
2020,LOMAS DE ZAMORA Sede LANUS,Conciliación,436
2020,MAR DEL PLATA,Conciliación,1231
2020,MERCEDES,Conciliación,354
2020,MERCEDES Sede BRAGADO,Conciliación,41
2020,MORENO-GRAL.RODRIGUEZ,Conciliación,160
2020,MORON,Conciliación,850
2020,NECOCHEA,Conciliación,181
2020,PERGAMINO,Conciliación,303
2020,QUILMES,Conciliación,282
2020,QUILMES Sede FLORENCIO VARELA,Conciliación,28
2020,SAN ISIDRO,Conciliación,2053
2020,SAN ISIDRO Sede PILAR,Conciliación,439
2020,SAN MARTIN,Conciliación,438
2020,SAN MARTIN Sede SAN MIGUEL,Conciliación,383
2020,SAN NICOLAS,Conciliación,1265
2020,TRENQUE LAUQUEN,Conciliación,209
2020,ZARATE-CAMPANA,Conciliación,1578
2020,AVELLANEDA-LANUS,Allanamiento,0
2020,AZUL,Allanamiento,0
2020,AZUL Sede OLAVARRIA,Allanamiento,0
2020,AZUL Sede TANDIL,Allanamiento,2
2020,BAHIA BLANCA,Allanamiento,0
2020,BAHIA BLANCA Sede TRES ARROYOS,Allanamiento,0
2020,DOLORES,Allanamiento,2
2020,JUNIN,Allanamiento,0
2020,LA MATANZA,Allanamiento,3
2020,LA PLATA,Allanamiento,3
2020,LOMAS DE ZAMORA,Allanamiento,1
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Allanamiento,0
2020,LOMAS DE ZAMORA Sede LANUS,Allanamiento,2
2020,MAR DEL PLATA,Allanamiento,2
2020,MERCEDES,Allanamiento,5
2020,MERCEDES Sede BRAGADO,Allanamiento,0
2020,MORENO-GRAL.RODRIGUEZ,Allanamiento,2
2020,MORON,Allanamiento,3
2020,NECOCHEA,Allanamiento,1
2020,PERGAMINO,Allanamiento,0
2020,QUILMES,Allanamiento,7
2020,QUILMES Sede FLORENCIO VARELA,Allanamiento,1
2020,SAN ISIDRO,Allanamiento,2
2020,SAN ISIDRO Sede PILAR,Allanamiento,0
2020,SAN MARTIN,Allanamiento,2
2020,SAN MARTIN Sede SAN MIGUEL,Allanamiento,0
2020,SAN NICOLAS,Allanamiento,0
2020,TRENQUE LAUQUEN,Allanamiento,0
2020,ZARATE-CAMPANA,Allanamiento,2
2020,AVELLANEDA-LANUS,Transacción,18
2020,AZUL,Transacción,0
2020,AZUL Sede OLAVARRIA,Transacción,0
2020,AZUL Sede TANDIL,Transacción,0
2020,BAHIA BLANCA,Transacción,1
2020,BAHIA BLANCA Sede TRES ARROYOS,Transacción,83
2020,DOLORES,Transacción,0
2020,JUNIN,Transacción,0
2020,LA MATANZA,Transacción,0
2020,LA PLATA,Transacción,40
2020,LOMAS DE ZAMORA,Transacción,855
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Transacción,96
2020,LOMAS DE ZAMORA Sede LANUS,Transacción,0
2020,MAR DEL PLATA,Transacción,1461
2020,MERCEDES,Transacción,0
2020,MERCEDES Sede BRAGADO,Transacción,202
2020,MORENO-GRAL.RODRIGUEZ,Transacción,0
2020,MORON,Transacción,0
2020,NECOCHEA,Transacción,0
2020,PERGAMINO,Transacción,0
2020,QUILMES,Transacción,924
2020,QUILMES Sede FLORENCIO VARELA,Transacción,126
2020,SAN ISIDRO,Transacción,878
2020,SAN ISIDRO Sede PILAR,Transacción,0
2020,SAN MARTIN,Transacción,454
2020,SAN MARTIN Sede SAN MIGUEL,Transacción,22
2020,SAN NICOLAS,Transacción,0
2020,TRENQUE LAUQUEN,Transacción,0
2020,ZARATE-CAMPANA,Transacción,0
2020,AVELLANEDA-LANUS,Caducidad,13
2020,AZUL,Caducidad,1
2020,AZUL Sede OLAVARRIA,Caducidad,2
2020,AZUL Sede TANDIL,Caducidad,0
2020,BAHIA BLANCA,Caducidad,18
2020,BAHIA BLANCA Sede TRES ARROYOS,Caducidad,293
2020,DOLORES,Caducidad,14
2020,JUNIN,Caducidad,14
2020,LA MATANZA,Caducidad,53
2020,LA PLATA,Caducidad,48
2020,LOMAS DE ZAMORA,Caducidad,332
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Caducidad,99
2020,LOMAS DE ZAMORA Sede LANUS,Caducidad,23
2020,MAR DEL PLATA,Caducidad,5
2020,MERCEDES,Caducidad,38
2020,MERCEDES Sede BRAGADO,Caducidad,63
2020,MORENO-GRAL.RODRIGUEZ,Caducidad,16
2020,MORON,Caducidad,170
2020,NECOCHEA,Caducidad,0
2020,PERGAMINO,Caducidad,6
2020,QUILMES,Caducidad,140
2020,QUILMES Sede FLORENCIO VARELA,Caducidad,8
2020,SAN ISIDRO,Caducidad,157
2020,SAN ISIDRO Sede PILAR,Caducidad,61
2020,SAN MARTIN,Caducidad,61
2020,SAN MARTIN Sede SAN MIGUEL,Caducidad,22
2020,SAN NICOLAS,Caducidad,44
2020,TRENQUE LAUQUEN,Caducidad,14
2020,ZARATE-CAMPANA,Caducidad,223
2020,AVELLANEDA-LANUS,Desistimiento,2
2020,AZUL,Desistimiento,1
2020,AZUL Sede OLAVARRIA,Desistimiento,8
2020,AZUL Sede TANDIL,Desistimiento,3
2020,BAHIA BLANCA,Desistimiento,1
2020,BAHIA BLANCA Sede TRES ARROYOS,Desistimiento,26
2020,DOLORES,Desistimiento,8
2020,JUNIN,Desistimiento,31
2020,LA MATANZA,Desistimiento,21
2020,LA PLATA,Desistimiento,22
2020,LOMAS DE ZAMORA,Desistimiento,94
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Desistimiento,7
2020,LOMAS DE ZAMORA Sede LANUS,Desistimiento,27
2020,MAR DEL PLATA,Desistimiento,21
2020,MERCEDES,Desistimiento,5
2020,MERCEDES Sede BRAGADO,Desistimiento,18
2020,MORENO-GRAL.RODRIGUEZ,Desistimiento,19
2020,MORON,Desistimiento,17
2020,NECOCHEA,Desistimiento,0
2020,PERGAMINO,Desistimiento,0
2020,QUILMES,Desistimiento,68
2020,QUILMES Sede FLORENCIO VARELA,Desistimiento,5
2020,SAN ISIDRO,Desistimiento,75
2020,SAN ISIDRO Sede PILAR,Desistimiento,4
2020,SAN MARTIN,Desistimiento,36
2020,SAN MARTIN Sede SAN MIGUEL,Desistimiento,13
2020,SAN NICOLAS,Desistimiento,15
2020,TRENQUE LAUQUEN,Desistimiento,10
2020,ZARATE-CAMPANA,Desistimiento,15
2020,AVELLANEDA-LANUS,Interlocutorios,4
2020,AZUL,Interlocutorios,0
2020,AZUL Sede OLAVARRIA,Interlocutorios,7
2020,AZUL Sede TANDIL,Interlocutorios,24
2020,BAHIA BLANCA,Interlocutorios,29
2020,BAHIA BLANCA Sede TRES ARROYOS,Interlocutorios,9
2020,DOLORES,Interlocutorios,27
2020,JUNIN,Interlocutorios,44
2020,LA MATANZA,Interlocutorios,85
2020,LA PLATA,Interlocutorios,49
2020,LOMAS DE ZAMORA,Interlocutorios,55
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Interlocutorios,26
2020,LOMAS DE ZAMORA Sede LANUS,Interlocutorios,133
2020,MAR DEL PLATA,Interlocutorios,13
2020,MERCEDES,Interlocutorios,133
2020,MERCEDES Sede BRAGADO,Interlocutorios,57
2020,MORENO-GRAL.RODRIGUEZ,Interlocutorios,2
2020,MORON,Interlocutorios,163
2020,NECOCHEA,Interlocutorios,4
2020,PERGAMINO,Interlocutorios,0
2020,QUILMES,Interlocutorios,175
2020,QUILMES Sede FLORENCIO VARELA,Interlocutorios,28
2020,SAN ISIDRO,Interlocutorios,123
2020,SAN ISIDRO Sede PILAR,Interlocutorios,56
2020,SAN MARTIN,Interlocutorios,235
2020,SAN MARTIN Sede SAN MIGUEL,Interlocutorios,59
2020,SAN NICOLAS,Interlocutorios,99
2020,TRENQUE LAUQUEN,Interlocutorios,0
2020,ZARATE-CAMPANA,Interlocutorios,14
2020,AVELLANEDA-LANUS,Incompetencia,8
2020,AZUL,Incompetencia,2
2020,AZUL Sede OLAVARRIA,Incompetencia,14
2020,AZUL Sede TANDIL,Incompetencia,1
2020,BAHIA BLANCA,Incompetencia,2
2020,BAHIA BLANCA Sede TRES ARROYOS,Incompetencia,15
2020,DOLORES,Incompetencia,33
2020,JUNIN,Incompetencia,5
2020,LA MATANZA,Incompetencia,66
2020,LA PLATA,Incompetencia,702
2020,LOMAS DE ZAMORA,Incompetencia,226
2020,LOMAS DE ZAMORA Sede AVELLANEDA,Incompetencia,20
2020,LOMAS DE ZAMORA Sede LANUS,Incompetencia,99
2020,MAR DEL PLATA,Incompetencia,24
2020,MERCEDES,Incompetencia,29
2020,MERCEDES Sede BRAGADO,Incompetencia,9
2020,MORENO-GRAL.RODRIGUEZ,Incompetencia,47
2020,MORON,Incompetencia,42
2020,NECOCHEA,Incompetencia,3
2020,PERGAMINO,Incompetencia,0
2020,QUILMES,Incompetencia,294
2020,QUILMES Sede FLORENCIO VARELA,Incompetencia,83
2020,SAN ISIDRO,Incompetencia,338
2020,SAN ISIDRO Sede PILAR,Incompetencia,47
2020,SAN MARTIN,Incompetencia,119
2020,SAN MARTIN Sede SAN MIGUEL,Incompetencia,56
2020,SAN NICOLAS,Incompetencia,214
2020,TRENQUE LAUQUEN,Incompetencia,3
2020,ZARATE-CAMPANA,Incompetencia,12
2020,AVELLANEDA-LANUS,Total Resueltas,163
2020,AZUL,Total Resueltas,204
2020,AZUL Sede OLAVARRIA,Total Resueltas,294
2020,AZUL Sede TANDIL,Total Resueltas,409
2020,BAHIA BLANCA,Total Resueltas,910
2020,BAHIA BLANCA Sede TRES ARROYOS,Total Resueltas,478
2020,DOLORES,Total Resueltas,725
2020,JUNIN,Total Resueltas,759
2020,LA MATANZA,Total Resueltas,1176
2020,LA PLATA,Total Resueltas,4449
